name,state_id,state_code,country_id,country_code,type,level,parent_id,latitude,longitude,native,population,timezone,translations,wikiDataId
Sainte Genevieve County,1451,MO,233,US,county,,,37.89440000,-90.19442000,Sainte Genevieve County,,America/Chicago,"{""br"":""Kontelezh Santez-Jenev"",""ko"":""세인트 제네비브 카운티"",""pt-BR"":""Condado de Sainte Genevieve"",""pt"":""Condado de Sainte Genevieve"",""nl"":""Graafschap Sainte Genevieve"",""hr"":""Okrug Sainte Genevieve"",""fa"":""شهرستان سنت ژنویو"",""de"":""Grafschaft Sainte Genevieve"",""es"":""Condado de Sainte Genevieve"",""fr"":""Comté de Sainte-Geneviève"",""ja"":""サントジュヌヴィエーヴ郡"",""it"":""Contea di Sainte Genevieve"",""zh-CN"":""圣热内维耶夫县"",""tr"":""Sainte Genevieve İlçesi"",""ru"":""Округ Сент-Женевьев"",""uk"":""Округ Сент-Женев'єв"",""pl"":""Hrabstwo Sainte Genevieve"",""hi"":""सेंट जेनेवीव काउंटी"",""ar"":""مقاطعة سانت جينيفيف""}",Q489847
Salem County,1417,NJ,233,US,county,,,39.57658000,-75.35791000,Salem County,64837,America/New_York,"{""br"":""Kontelezh Salem"",""ko"":""세일럼 카운티"",""pt-BR"":""Condado de Salem"",""pt"":""Condado de Salem"",""nl"":""Salem County"",""hr"":""Okrug Salem"",""fa"":""شهرستان سالم"",""de"":""Landkreis Salem"",""es"":""Condado de Salem"",""fr"":""Comté de Salem"",""ja"":""セーラム郡"",""it"":""Contea di Salem"",""zh-CN"":""塞勒姆县"",""tr"":""Salem İlçesi"",""ru"":""Округ Сейлем"",""uk"":""Округ Салем"",""pl"":""Hrabstwo Salem"",""hi"":""सलेम काउंटी"",""ar"":""مقاطعة سالم""}",Q502587
Saline,1444,AR,233,US,county,,,34.64662000,-92.67657000,Saline County,14292,America/Chicago,"{""br"":""Saline County"",""ko"":""살린 카운티"",""pt-BR"":""Condado de Saline"",""pt"":""Condado de Saline"",""nl"":""Zout County"",""hr"":""Okrug Saline"",""fa"":""شهرستان سالین"",""de"":""Saline County"",""es"":""Condado de Saline"",""fr"":""Comté de Saline"",""ja"":""サリン郡"",""it"":""Contea di Saline"",""zh-CN"":""萨林县"",""tr"":""Saline İlçesi"",""ru"":""Округ Салин"",""uk"":""Округ Салін"",""pl"":""Hrabstwo Saline"",""hi"":""सेलाइन काउंटी"",""ar"":""مقاطعة سالين""}",Q61327
Saline,1425,IL,233,US,county,,,37.75318000,-88.54080000,Saline County,8891,America/Chicago,"{""br"":""Saline County"",""ko"":""살린 카운티"",""pt-BR"":""Condado de Saline"",""pt"":""Condado de Saline"",""nl"":""Zout County"",""hr"":""Okrug Saline"",""fa"":""شهرستان سالین"",""de"":""Saline County"",""es"":""Condado de Saline"",""fr"":""Comté de Saline"",""ja"":""サリン郡"",""it"":""Contea di Saline"",""zh-CN"":""萨林县"",""tr"":""Saline İlçesi"",""ru"":""Округ Салин"",""uk"":""Округ Салін"",""pl"":""Hrabstwo Saline"",""hi"":""सेलाइन काउंटी"",""ar"":""مقاطعة سالين""}",Q484224
Saline,1406,KS,233,US,county,,,38.78381000,-97.64993000,Saline County,14292,America/Chicago,"{""br"":""Saline County"",""ko"":""살린 카운티"",""pt-BR"":""Condado de Saline"",""pt"":""Condado de Saline"",""nl"":""Zout County"",""hr"":""Okrug Saline"",""fa"":""شهرستان سالین"",""de"":""Saline County"",""es"":""Condado de Saline"",""fr"":""Comté de Saline"",""ja"":""サリン郡"",""it"":""Contea di Saline"",""zh-CN"":""萨林县"",""tr"":""Saline İlçesi"",""ru"":""Округ Салин"",""uk"":""Округ Салін"",""pl"":""Hrabstwo Saline"",""hi"":""सेलाइन काउंटी"",""ar"":""مقاطعة سالين""}",Q375991
Saline,1451,MO,233,US,county,,,39.13684000,-93.20185000,Saline County,14292,America/Chicago,"{""br"":""Saline County"",""ko"":""살린 카운티"",""pt-BR"":""Condado de Saline"",""pt"":""Condado de Saline"",""nl"":""Zout County"",""hr"":""Okrug Saline"",""fa"":""شهرستان سالین"",""de"":""Saline County"",""es"":""Condado de Saline"",""fr"":""Comté de Saline"",""ja"":""サリン郡"",""it"":""Contea di Saline"",""zh-CN"":""萨林县"",""tr"":""Saline İlçesi"",""ru"":""Округ Салин"",""uk"":""Округ Салін"",""pl"":""Hrabstwo Saline"",""hi"":""सेलाइन काउंटी"",""ar"":""مقاطعة سالين""}",Q489793
Saline,1408,NE,233,US,county,,,40.52406000,-97.14091000,Saline County,14292,America/Chicago,"{""br"":""Saline County"",""ko"":""살린 카운티"",""pt-BR"":""Condado de Saline"",""pt"":""Condado de Saline"",""nl"":""Zout County"",""hr"":""Okrug Saline"",""fa"":""شهرستان سالین"",""de"":""Saline County"",""es"":""Condado de Saline"",""fr"":""Comté de Saline"",""ja"":""サリン郡"",""it"":""Contea di Saline"",""zh-CN"":""萨林县"",""tr"":""Saline İlçesi"",""ru"":""Округ Салин"",""uk"":""Округ Салін"",""pl"":""Hrabstwo Saline"",""hi"":""सेलाइन काउंटी"",""ar"":""مقاطعة سالين""}",Q496045
Salt Lake,1414,UT,233,US,county,,,40.66758000,-111.92403000,Salt Lake County,1185238,America/Denver,"{""br"":""Kontelezh Salt Lake"",""ko"":""솔트레이크 카운티"",""pt-BR"":""Condado de Salt Lake"",""pt"":""Condado de Salt Lake"",""nl"":""Zoutmeer County"",""hr"":""Okrug Salt Lake"",""fa"":""شهرستان سالت لیک"",""de"":""Salt Lake County"",""es"":""Condado de Salt Lake"",""fr"":""Comté de Salt Lake City"",""ja"":""ソルトレイク郡"",""it"":""Contea di Salt Lake"",""zh-CN"":""盐湖县"",""tr"":""Salt Lake İlçesi"",""ru"":""округ Солт-Лейк"",""uk"":""Округ Солт-Лейк"",""pl"":""Hrabstwo Salt Lake"",""hi"":""साल्ट लेक काउंटी"",""ar"":""مقاطعة سولت ليك""}",Q484556
Saluda County,1443,SC,233,US,county,,,34.00614000,-81.72692000,Saluda County,18862,America/New_York,"{""br"":""Kontelezh Saluda"",""ko"":""살루다 카운티"",""pt-BR"":""Condado de Saluda"",""pt"":""Condado de Saluda"",""nl"":""Saluda County"",""hr"":""Okrug Saluda"",""fa"":""شهرستان سالودا"",""de"":""Saluda County"",""es"":""Condado de Saluda"",""fr"":""Comté de Saluda"",""ja"":""サルーダ郡"",""it"":""Contea di Saluda"",""zh-CN"":""萨卢达县"",""tr"":""Saluda İlçesi"",""ru"":""Округ Салуда"",""uk"":""Округ Салуда"",""pl"":""Hrabstwo Saluda"",""hi"":""सलुडा काउंटी"",""ar"":""مقاطعة سالودا""}",Q513775
Sampson,1447,NC,233,US,county,,,34.99163000,-78.37152000,Sampson County,59036,America/New_York,"{""br"":""Kontelezh Sampson"",""ko"":""샘슨 카운티"",""pt-BR"":""Condado de Sampson"",""pt"":""Condado de Sampson"",""nl"":""Sampson County"",""hr"":""Okrug Sampson"",""fa"":""شهرستان سمپسون"",""de"":""Landkreis Sampson"",""es"":""Condado de Sampson"",""fr"":""Comté de Sampson"",""ja"":""サンプソン郡"",""it"":""Contea di Sampson"",""zh-CN"":""桑普森县"",""tr"":""Sampson İlçesi"",""ru"":""округ Сэмпсон"",""uk"":""Округ Семпсон"",""pl"":""Hrabstwo Sampson"",""hi"":""सैम्पसन काउंटी"",""ar"":""مقاطعة سامبسون""}",Q507722
San Augustine County,1407,TX,233,US,county,,,31.39422000,-94.16819000,San Augustine County,7918,America/Chicago,"{""br"":""Kontelezh San Aogustin"",""ko"":""샌 어거스틴 카운티"",""pt-BR"":""Condado de San Augustine"",""pt"":""Condado de San Augustine"",""nl"":""San Augustine County"",""hr"":""Okrug San Augustine"",""fa"":""شهرستان سن آگوستین"",""de"":""San Augustine County"",""es"":""Condado de San Agustín"",""fr"":""Comté de San Augustine"",""ja"":""サンオーガスティン郡"",""it"":""Contea di San Agostino"",""zh-CN"":""圣奥古斯丁县"",""tr"":""San Augustine İlçesi"",""ru"":""Округ Сан-Августин"",""uk"":""Округ Сан-Огастін"",""pl"":""Hrabstwo San Augustine"",""hi"":""सैन ऑगस्टाइन काउंटी"",""ar"":""مقاطعة سان أوغسطين""}",Q26744
San Benito,1416,CA,233,US,county,,,36.60571000,-121.07500000,San Benito County,64209,America/Los_Angeles,"{""br"":""Kontelezh San Benito"",""ko"":""샌 베니토 카운티"",""pt-BR"":""Condado de San Benito"",""pt"":""Condado de San Benito"",""nl"":""San Benito County"",""hr"":""Okrug San Benito"",""fa"":""شهرستان سن بنیتو"",""de"":""Landkreis San Benito"",""es"":""Condado de San Benito"",""fr"":""Comté de San Benito"",""ja"":""サンベニト郡"",""it"":""Contea di San Benito"",""zh-CN"":""圣贝尼托县"",""tr"":""San Benito İlçesi"",""ru"":""Округ Сан-Бенито"",""uk"":""Округ Сан-Беніто"",""pl"":""Hrabstwo San Benito"",""hi"":""सैन बेनिटो काउंटी"",""ar"":""مقاطعة سان بينيتو""}",Q109656
San Bernardino County,1416,CA,233,US,county,,,34.84143000,-116.17846000,San Bernardino County,2181654,America/Los_Angeles,"{""br"":""Kontelezh San Bernardino"",""ko"":""샌버나디노 카운티"",""pt-BR"":""Condado de San Bernardino"",""pt"":""Condado de San Bernardino"",""nl"":""San Bernardino County"",""hr"":""Okrug San Bernardino"",""fa"":""شهرستان سن برناردینو"",""de"":""San Bernardino County"",""es"":""Condado de San Bernardino"",""fr"":""Comté de San Bernardino"",""ja"":""サンバーナーディーノ郡"",""it"":""Contea di San Bernardino"",""zh-CN"":""圣贝纳迪诺县"",""tr"":""San Bernardino İlçesi"",""ru"":""Округ Сан-Бернардино"",""uk"":""Округ Сан-Бернардіно"",""pl"":""Hrabstwo San Bernardino"",""hi"":""सैन बर्नार्डिनो काउंटी"",""ar"":""مقاطعة سان برناردينو""}",Q108053
San Diego County,1416,CA,233,US,county,,,33.02820000,-116.77021000,San Diego County,3298634,America/Los_Angeles,"{""br"":""Kontelezh San Diego"",""ko"":""샌디에이고 카운티"",""pt-BR"":""Condado de San Diego"",""pt"":""Condado de San Diego"",""nl"":""San Diego County"",""hr"":""Okrug San Diego"",""fa"":""شهرستان سن دیگو"",""de"":""San Diego County"",""es"":""Condado de San Diego"",""fr"":""Comté de San Diego"",""ja"":""サンディエゴ郡"",""it"":""Contea di San Diego"",""zh-CN"":""圣地亚哥县"",""tr"":""San Diego İlçesi"",""ru"":""Округ Сан-Диего"",""uk"":""Округ Сан-Дієго"",""pl"":""Hrabstwo San Diego"",""hi"":""सैन डिएगो काउंटी"",""ar"":""مقاطعة سان دييغو""}",Q108143
San Jacinto,1407,TX,233,US,county,,,30.57953000,-95.16690000,San Jacinto County,27402,America/Chicago,"{""br"":""Kontelezh San Jacinto"",""ko"":""샌하신토 카운티"",""pt-BR"":""Condado de San Jacinto"",""pt"":""Condado de San Jacinto"",""nl"":""San Jacinto County"",""hr"":""Okrug San Jacinto"",""fa"":""شهرستان سن جاسینتو"",""de"":""Landkreis San Jacinto"",""es"":""Condado de San Jacinto"",""fr"":""Comté de San Jacinto"",""ja"":""サンジャシント郡"",""it"":""Contea di San Jacinto"",""zh-CN"":""圣哈辛托县"",""tr"":""San Jacinto İlçesi"",""ru"":""Округ Сан-Хасинто"",""uk"":""Округ Сан-Хасінто"",""pl"":""Hrabstwo San Jacinto"",""hi"":""सैन जैसिंटो काउंटी"",""ar"":""مقاطعة سان جاسينتو""}",Q111744
San Joaquin County,1416,CA,233,US,county,,,37.93478000,-121.27145000,San Joaquin County,779233,America/Los_Angeles,"{""br"":""Kontelezh San Joaquin"",""ko"":""샌 호아킨 카운티"",""pt-BR"":""Condado de San Joaquin"",""pt"":""Condado de San Joaquin"",""nl"":""San Joaquin County"",""hr"":""Okrug San Joaquin"",""fa"":""شهرستان سن خواکین"",""de"":""San Joaquin County"",""es"":""Condado de San Joaquín"",""fr"":""Comté de San Joaquin"",""ja"":""サンホアキン郡"",""it"":""Contea di San Joaquin"",""zh-CN"":""圣华金县"",""tr"":""San Joaquin İlçesi"",""ru"":""Округ Сан-Хоакин"",""uk"":""Округ Сан-Хоакін"",""pl"":""Hrabstwo San Joaquin"",""hi"":""सैन जोकिन काउंटी"",""ar"":""مقاطعة سان جواكين""}",Q108499
San Juan,1450,CO,233,US,county,,,37.76404000,-107.67615000,San Juan County,17788,America/Denver,"{""br"":""Kontelezh San Juan"",""ko"":""샌 후안 카운티"",""pt-BR"":""Condado de San Juan"",""pt"":""Condado de San Juan"",""nl"":""San Juan County"",""hr"":""Okrug San Juan"",""fa"":""شهرستان سن خوان"",""de"":""Landkreis San Juan"",""es"":""Condado de San Juan"",""fr"":""Comté de San Juan"",""ja"":""サンファン郡"",""it"":""Contea di San Juan"",""zh-CN"":""圣胡安县"",""tr"":""San Juan İlçesi"",""ru"":""Округ Сан-Хуан"",""uk"":""Округ Сан-Хуан"",""pl"":""Hrabstwo San Juan"",""hi"":""सैन जुआन काउंटी"",""ar"":""مقاطعة سان خوان""}",Q370710
San Juan,1423,NM,233,US,county,,,36.50847000,-108.32060000,San Juan County,17788,America/Denver,"{""br"":""Kontelezh San Juan"",""ko"":""샌 후안 카운티"",""pt-BR"":""Condado de San Juan"",""pt"":""Condado de San Juan"",""nl"":""San Juan County"",""hr"":""Okrug San Juan"",""fa"":""شهرستان سن خوان"",""de"":""Landkreis San Juan"",""es"":""Condado de San Juan"",""fr"":""Comté de San Juan"",""ja"":""サンファン郡"",""it"":""Contea di San Juan"",""zh-CN"":""圣胡安县"",""tr"":""San Juan İlçesi"",""ru"":""Округ Сан-Хуан"",""uk"":""Округ Сан-Хуан"",""pl"":""Hrabstwo San Juan"",""hi"":""सैन जुआन काउंटी"",""ar"":""مقاطعة سان خوان""}",Q156265
San Juan,1414,UT,233,US,county,,,37.62601000,-109.80457000,San Juan County,17788,America/Denver,"{""br"":""Kontelezh San Juan"",""ko"":""샌 후안 카운티"",""pt-BR"":""Condado de San Juan"",""pt"":""Condado de San Juan"",""nl"":""San Juan County"",""hr"":""Okrug San Juan"",""fa"":""شهرستان سن خوان"",""de"":""Landkreis San Juan"",""es"":""Condado de San Juan"",""fr"":""Comté de San Juan"",""ja"":""サンファン郡"",""it"":""Contea di San Juan"",""zh-CN"":""圣胡安县"",""tr"":""San Juan İlçesi"",""ru"":""Округ Сан-Хуан"",""uk"":""Округ Сан-Хуан"",""pl"":""Hrabstwo San Juan"",""hi"":""सैन जुआन काउंटी"",""ar"":""مقاطعة سان خوان""}",Q26622
San Juan,1462,WA,233,US,county,,,48.53116000,-123.02490000,San Juan County,17788,America/Los_Angeles,"{""br"":""Kontelezh San Juan"",""ko"":""샌 후안 카운티"",""pt-BR"":""Condado de San Juan"",""pt"":""Condado de San Juan"",""nl"":""San Juan County"",""hr"":""Okrug San Juan"",""fa"":""شهرستان سن خوان"",""de"":""Landkreis San Juan"",""es"":""Condado de San Juan"",""fr"":""Comté de San Juan"",""ja"":""サンファン郡"",""it"":""Contea di San Juan"",""zh-CN"":""圣胡安县"",""tr"":""San Juan İlçesi"",""ru"":""Округ Сан-Хуан"",""uk"":""Округ Сан-Хуан"",""pl"":""Hrabstwo San Juan"",""hi"":""सैन जुआन काउंटी"",""ar"":""مقاطعة سان خوان""}",Q484146
San Luis Obispo County,1416,CA,233,US,county,,,35.38742000,-120.45220000,San Luis Obispo County,282424,America/Los_Angeles,"{""br"":""Kontelezh San Luis Obispo"",""ko"":""샌루이스 오비스포 카운티"",""pt-BR"":""Condado de San Luis Obispo"",""pt"":""Condado de San Luis Obispo"",""nl"":""San Luis Obispo County"",""hr"":""Okrug San Luis Obispo"",""fa"":""شهرستان سن لوئیس اوبیسپو"",""de"":""San Luis Obispo County"",""es"":""Condado de San Luis Obispo"",""fr"":""Comté de San Luis Obispo"",""ja"":""サンルイスオビスポ郡"",""it"":""Contea di San Luis Obispo"",""zh-CN"":""圣路易斯奥比斯波县"",""tr"":""San Luis Obispo İlçesi"",""ru"":""Округ Сан-Луис-Обиспо"",""uk"":""Округ Сан-Луїс-Обіспо"",""pl"":""Hrabstwo San Luis Obispo"",""hi"":""सैन लुइस ओबिस्पो काउंटी"",""ar"":""مقاطعة سان لويس أوبيسبو""}",Q49014
San Mateo County,1416,CA,233,US,county,,,37.43621000,-122.35566000,San Mateo County,764442,America/Los_Angeles,"{""br"":""Kontelezh San Mateo"",""ko"":""샌머테오 카운티"",""pt-BR"":""Condado de San Mateo"",""pt"":""Condado de San Mateo"",""nl"":""San Mateo County"",""hr"":""Okrug San Mateo"",""fa"":""شهرستان سن متئو"",""de"":""San Mateo County"",""es"":""Condado de San Mateo"",""fr"":""Comté de San Mateo"",""ja"":""サンマテオ郡"",""it"":""Contea di San Mateo"",""zh-CN"":""圣马刁县"",""tr"":""San Mateo İlçesi"",""ru"":""округ Сан-Матео"",""uk"":""Округ Сан-Матео"",""pl"":""Hrabstwo San Mateo"",""hi"":""सैन मेटो काउंटी"",""ar"":""مقاطعة سان ماتيو""}",Q108101
San Miguel County,1450,CO,233,US,county,,,38.00374000,-108.40583000,San Miguel County,27201,America/Denver,"{""br"":""Kontelezh San Miguel"",""ko"":""샌 미구엘 카운티"",""pt-BR"":""Condado de San Miguel"",""pt"":""Condado de San Miguel"",""nl"":""San Miguel County"",""hr"":""Okrug San Miguel"",""fa"":""شهرستان سن میگل"",""de"":""Landkreis San Miguel"",""es"":""Condado de San Miguel"",""fr"":""Comté de San Miguel"",""ja"":""サンミゲル郡"",""it"":""Contea di San Miguel"",""zh-CN"":""圣米格尔县"",""tr"":""San Miguel İlçesi"",""ru"":""Округ Сан-Мигель"",""uk"":""Округ Сан-Мігель"",""pl"":""Hrabstwo San Miguel"",""hi"":""सैन मिगुएल काउंटी"",""ar"":""مقاطعة سان ميغيل""}",Q312750
San Miguel County,1423,NM,233,US,county,,,35.48029000,-104.81585000,San Miguel County,27201,America/Denver,"{""br"":""Kontelezh San Miguel"",""ko"":""샌 미구엘 카운티"",""pt-BR"":""Condado de San Miguel"",""pt"":""Condado de San Miguel"",""nl"":""San Miguel County"",""hr"":""Okrug San Miguel"",""fa"":""شهرستان سن میگل"",""de"":""Landkreis San Miguel"",""es"":""Condado de San Miguel"",""fr"":""Comté de San Miguel"",""ja"":""サンミゲル郡"",""it"":""Contea di San Miguel"",""zh-CN"":""圣米格尔县"",""tr"":""San Miguel İlçesi"",""ru"":""Округ Сан-Мигель"",""uk"":""Округ Сан-Мігель"",""pl"":""Hrabstwo San Miguel"",""hi"":""सैन मिगुएल काउंटी"",""ar"":""مقاطعة سان ميغيل""}",Q487254
San Patricio,1407,TX,233,US,county,,,28.00878000,-97.51827000,San Patricio County,68755,America/Chicago,"{""br"":""Kontelezh San Patricio"",""ko"":""샌 파트리시오 카운티"",""pt-BR"":""Condado de San Patricio"",""pt"":""Condado de San Patricio"",""nl"":""San Patricia County"",""hr"":""Okrug San Patricio"",""fa"":""شهرستان سن پاتریسیو"",""de"":""Landkreis San Patricio"",""es"":""Condado de San Patricio"",""fr"":""Comté de San Patricio"",""ja"":""サンパトリシオ郡"",""it"":""Contea di San Patricio"",""zh-CN"":""圣帕特里西奥县"",""tr"":""San Patricio İlçesi"",""ru"":""Округ Сан-Патрисио"",""uk"":""Округ Сан-Патрісіо"",""pl"":""Hrabstwo San Patricio"",""hi"":""सैन पैट्रिकियो काउंटी"",""ar"":""مقاطعة سان باتريسيو""}",Q113132
San Saba County,1407,TX,233,US,county,,,31.15520000,-98.81758000,San Saba County,5730,America/Chicago,"{""br"":""Kontelezh San Saba"",""ko"":""샌 사바 카운티"",""pt-BR"":""Condado de San Saba"",""pt"":""Condado de San Saba"",""nl"":""San Saba County"",""hr"":""Okrug San Saba"",""fa"":""شهرستان سن سابا"",""de"":""San Saba County"",""es"":""Condado de San Saba"",""fr"":""Comté de San Saba"",""ja"":""サンサバ郡"",""it"":""Contea di San Saba"",""zh-CN"":""圣萨巴县"",""tr"":""San Saba İlçesi"",""ru"":""Округ Сан-Саба"",""uk"":""Округ Сан-Саба"",""pl"":""Hrabstwo San Saba"",""hi"":""सैन सबा काउंटी"",""ar"":""مقاطعة سان سابا""}",Q484586
Sanborn,1445,SD,233,US,county,,,44.02345000,-98.09139000,Sanborn County,2330,America/Chicago,"{""br"":""Kontelezh Sanborn"",""ko"":""샌본 카운티"",""pt-BR"":""Condado de Sanborn"",""pt"":""Condado de Sanborn"",""nl"":""Sanborn County"",""hr"":""Okrug Sanborn"",""fa"":""شهرستان سنبورن"",""de"":""Landkreis Sanborn"",""es"":""Condado de Sanborn"",""fr"":""Comté de Sanborn"",""ja"":""サンボーン郡"",""it"":""Contea di Sanborn"",""zh-CN"":""桑伯恩县"",""tr"":""Sanborn İlçesi"",""ru"":""Округ Санборн"",""uk"":""Округ Санборн"",""pl"":""Hrabstwo Sanborn"",""hi"":""सैनबोर्न काउंटी"",""ar"":""مقاطعة سانبورن""}",Q495229
Sanders,1446,MT,233,US,county,,,47.67483000,-115.13329000,Sanders County,12400,America/Denver,"{""br"":""Kontelezh Sanders"",""ko"":""샌더스 카운티"",""pt-BR"":""Condado de Sanders"",""pt"":""Condado de Sanders"",""nl"":""Sanders County"",""hr"":""Okrug Sanders"",""fa"":""شهرستان سندرز"",""de"":""Sanders County"",""es"":""Condado de Sanders"",""fr"":""Comté de Sanders"",""ja"":""サンダース郡"",""it"":""Contea di Sanders"",""zh-CN"":""桑德斯县"",""tr"":""Sanders İlçesi"",""ru"":""округ Сандерс"",""uk"":""Округ Сандерс"",""pl"":""Hrabstwo Sanders"",""hi"":""सैंडर्स काउंटी"",""ar"":""مقاطعة ساندرز""}",Q490734
Sandoval,1423,NM,233,US,county,,,35.68855000,-106.86584000,Sandoval County,148834,America/Denver,"{""br"":""Kontelezh Sandoval"",""ko"":""샌도발 카운티"",""pt-BR"":""Condado de Sandoval"",""pt"":""Condado de Sandoval"",""nl"":""Sandoval County"",""hr"":""Okrug Sandoval"",""fa"":""شهرستان ساندوال"",""de"":""Landkreis Sandoval"",""es"":""Condado de Sandoval"",""fr"":""Comté de Sandoval"",""ja"":""サンドバル郡"",""it"":""Contea di Sandoval"",""zh-CN"":""桑多瓦尔县"",""tr"":""Sandoval İlçesi"",""ru"":""Округ Сандовал"",""uk"":""Округ Сандовал"",""pl"":""Hrabstwo Sandoval"",""hi"":""सैंडोवल काउंटी"",""ar"":""مقاطعة ساندوفال""}",Q493255
Sangamon,1425,IL,233,US,county,,,39.75817000,-89.65890000,Sangamon County,196343,America/Chicago,"{""br"":""Kontelezh Sangamon"",""ko"":""상가몬 카운티"",""pt-BR"":""Condado de Sangamon"",""pt"":""Condado de Sangamon"",""nl"":""Sangamon County"",""hr"":""Okrug Sangamon"",""fa"":""شهرستان سنگامون"",""de"":""Landkreis Sangamon"",""es"":""Condado de Sangamon"",""fr"":""Comté de Sangamon"",""ja"":""サンガモン郡"",""it"":""Contea di Sangamon"",""zh-CN"":""桑加蒙县"",""tr"":""Sangamon İlçesi"",""ru"":""Округ Сангамон"",""uk"":""Округ Сангамон"",""pl"":""Hrabstwo Sangamon"",""hi"":""संगमोन काउंटी"",""ar"":""مقاطعة سانجامون""}",Q490994
Sanilac,1426,MI,233,US,county,,,43.44331000,-82.64575000,Sanilac County,40611,America/New_York,"{""br"":""Kontelezh Sanilac"",""ko"":""사닐락 카운티"",""pt-BR"":""Condado de Sanilac"",""pt"":""Condado de Sanilac"",""nl"":""Sanilac County"",""hr"":""Okrug Sanilac"",""fa"":""شهرستان سانیلاک"",""de"":""Landkreis Sanilac"",""es"":""Condado de Sanilac"",""fr"":""Comté de Sanilac"",""ja"":""サニラック郡"",""it"":""Contea di Sanilac"",""zh-CN"":""圣克莱尔县"",""tr"":""Sanilac İlçesi"",""ru"":""Округ Санилак"",""uk"":""Округ Санілак"",""pl"":""Hrabstwo Sanilac"",""hi"":""सैनिलैक काउंटी"",""ar"":""مقاطعة سانيلاك""}",Q82510
Sanpete,1414,UT,233,US,county,,,39.37396000,-111.57634000,Sanpete County,28437,America/Denver,"{""br"":""Kontelezh Sanpete"",""ko"":""샌피트 카운티"",""pt-BR"":""Condado de Sanpete"",""pt"":""Condado de Sanpete"",""nl"":""Sanpete County"",""hr"":""Okrug Sanpete"",""fa"":""شهرستان سنپیت"",""de"":""Landkreis Sanpete"",""es"":""Condado de Sanpete"",""fr"":""Comté de Sanpete"",""ja"":""サンペテ郡"",""it"":""Contea di Sanpete"",""zh-CN"":""桑皮特县"",""tr"":""Sanpete İlçesi"",""ru"":""Округ Санпит"",""uk"":""Округ Санпет"",""pl"":""Hrabstwo Sanpete"",""hi"":""सैनपेटे काउंटी"",""ar"":""مقاطعة سانبيتي""}",Q484577
Santa Barbara County,1416,CA,233,US,county,,,34.53834000,-120.03078000,Santa Barbara County,448229,America/Los_Angeles,"{""br"":""Kontelezh Santa Barbara"",""ko"":""산타바바라 카운티"",""pt-BR"":""Condado de Santa Bárbara"",""pt"":""Condado de Santa Bárbara"",""nl"":""Santa Barbara County"",""hr"":""Okrug Santa Barbara"",""fa"":""شهرستان سانتا باربارا"",""de"":""Santa Barbara County"",""es"":""Condado de Santa Bárbara"",""fr"":""Comté de Santa Barbara"",""ja"":""サンタバーバラ郡"",""it"":""Contea di Santa Barbara"",""zh-CN"":""圣巴巴拉县"",""tr"":""Santa Barbara İlçesi"",""ru"":""Округ Санта-Барбара"",""uk"":""Округ Санта-Барбара"",""pl"":""Hrabstwo Santa Barbara"",""hi"":""सांता बारबरा काउंटी"",""ar"":""مقاطعة سانتا باربرا""}",Q108106
Santa Clara County,1416,CA,233,US,county,,,37.23249000,-121.69627000,Santa Clara County,1936259,America/Los_Angeles,"{""br"":""Kontelezh Santa Clara"",""ko"":""산타클라라 카운티"",""pt-BR"":""Condado de Santa Clara"",""pt"":""Condado de Santa Clara"",""nl"":""Santa Clara County"",""hr"":""Okrug Santa Clara"",""fa"":""شهرستان سانتا کلارا"",""de"":""Santa Clara County"",""es"":""Condado de Santa Clara"",""fr"":""Comté de Santa Clara"",""ja"":""サンタクララ郡"",""it"":""Contea di Santa Clara"",""zh-CN"":""圣克拉拉县"",""tr"":""Santa Clara İlçesi"",""ru"":""Округ Санта-Клара"",""uk"":""Округ Санта-Клара"",""pl"":""Hrabstwo Santa Clara"",""hi"":""सांता क्लारा काउंटी"",""ar"":""مقاطعة سانتا كلارا""}",Q110739
Santa Cruz County,1434,AZ,233,US,county,,,31.52600000,-110.84657000,Santa Cruz County,270861,America/Phoenix,"{""br"":""Kontelezh Santa Cruz"",""ko"":""산타크루즈 카운티"",""pt-BR"":""Condado de Santa Cruz"",""pt"":""Condado de Santa Cruz"",""nl"":""Santa Cruz County"",""hr"":""Okrug Santa Cruz"",""fa"":""شهرستان سانتا کروز"",""de"":""Santa Cruz County"",""es"":""Condado de Santa Cruz"",""fr"":""Comté de Santa Cruz"",""ja"":""サンタクルーズ郡"",""it"":""Contea di Santa Cruz"",""zh-CN"":""圣克鲁斯县"",""tr"":""Santa Cruz İlçesi"",""ru"":""Округ Санта-Крус"",""uk"":""Округ Санта-Крус"",""pl"":""Hrabstwo Santa Cruz"",""hi"":""सांता क्रूज़ काउंटी"",""ar"":""مقاطعة سانتا كروز""}",Q58689
